Stations_id;von_datum;bis_datum;Stationshoehe;geoBreite;geoLaenge;Stationsname;Bundesland;Abgabe
1299;19790901;19991031;3;   53.6476;   7.6085; Esens; Niedersachsen;  Frei
1300;19380101;20250619;351;   51.2540;   8.1565; Eslohe; Nordrhein-Westfalen;  Frei
1303;19350101;20250619;150;   51.4041;   6.9677; Essen-Bredeney; Nordrhein-Westfalen;  Frei
1327;19370101;20250619;147;   50.7119;   6.7905; Weilerswist-Lommersum; Nordrhein-Westfalen;  Frei
1329;19360101;20031231;50;   54.1340;  10.5865; Eutin; Schleswig-Holstein;  Frei
1332;19660701;20250619;471;   48.4832;  12.7241; Falkenberg,Kr.Rottal-Inn; Bayern;  Frei
1339;19710101;20250619;74;   52.9157;  10.1885; Faßberg; Niedersachsen;  Frei
1341;20081201;20110929;0;   54.6000;  11.1500; Fehmarnbelt; Schleswig-Holstein;  Frei
1345;19470301;19621231;92;   53.3346;  13.4371; Feldberg; Mecklenburg-Vorpommern;  Frei
1346;19450101;20250619;1486;   47.8748;   8.0038; Feldberg/Schwarzwald; Baden-Württemberg;  Frei
1347;19800201;19870131;962;   47.8555;   8.1155; Feldberg-Altglashütten; Baden-Württemberg;  Frei
1357;19480101;20250619;655;   49.9807;  11.8376; Fichtelberg/Oberfranken-Hüttstadl; Bayern;  Frei
1358;18900801;20250619;1213;   50.4283;  12.9536; Fichtelberg; Sachsen;  Frei
1359;19820101;19921126;705;   50.0242;  11.2219; Fichtelberg/Ofr; Bayern;  Frei
1372;19920101;20021031;757;   47.4608;  10.2696; Fischen; Bayern;  Frei
1374;19490112;19720430;366;   50.5050;  10.1668; Fladungen-Heufurt; Bayern;  Frei
1378;19850701;20061231;45;   54.8086;   9.4182; Flensburg; Schleswig-Holstein;  Frei
1379;19570101;20250619;41;   54.7737;   9.3753; Flensburg (Schäferhaus); Schleswig-Holstein;  Frei
1380;19410101;19561231;19;   54.8147;   9.4580; Flensburg-Mürwik; Schleswig-Holstein;  Frei
1392;19871001;20061231;621;   49.7316;  12.3489; Flossenbürg; Bayern;  Frei
1403;19650401;19801031;260;   50.0616;   9.4550; Frammersbach; Bayern;  Frei
1410;19540701;19970331;140;   51.3512;  11.0958; Frankenhausen, Bad/Kyffhäuser; Thüringen;  Frei
1411;19491001;20250619;747;   50.5309;  10.0479; Birx/Rhön; Thüringen;  Frei
1415;19760601;19881231;100;   50.0333;   8.5333; Frankfurt (07W); Hessen;  Frei
1416;19840401;19871231;97;   50.0167;   8.5333; Frankfurt (18W); Hessen;  Frei
1420;19350701;20250619;100;   50.0259;   8.5213; Frankfurt/Main; Hessen;  Frei
1421;19611201;19840831;125;   50.1474;   8.6746; Frankfurt/Main (Stadt); Hessen;  Frei
1422;19730801;19890430;114;   50.0972;   8.6936; Frankfurt (Henninger Turm); Hessen;  Frei
1423;19720501;19871231;111;   50.0496;   8.5887; Frankfurt/Main (Terminal); Hessen;  Frei
1424;19851101;20250619;121;   50.1269;   8.6694; Frankfurt/Main-Westend; Hessen;  Frei
1425;18540101;19621231;103;   50.1214;   8.6604; Frankfurt/Main (Feldbergstr.); Hessen;  Frei
1426;19470101;19841231;67;   52.3397;  14.5080; Frankfurt/Oder; Brandenburg;  Frei
1428;19480101;19571231;230;   49.2275;   8.0585; Frankweiler; Rheinland-Pfalz;  Frei
1440;19710501;20031231;476;   48.2018;   7.9339; Freiamt-Ottoschwanden; Baden-Württemberg;  Frei
1441;19450701;19930430;416;   50.9263;  13.2711; Freiberg; Sachsen;  Frei
1443;18740101;20250619;237;   48.0232;   7.8343; Freiburg; Baden-Württemberg;  Frei
1447;19470101;19850630;255;   48.0130;   7.8588; Freiburg im Breisgau-Herdern; Baden-Württemberg;  Frei
1451;19701101;20250618;2;   53.8277;   9.2493; Freiburg/Elbe; Niedersachsen;  Frei
1467;19480101;20091231;736;   48.4607;   8.4141; Freudenstadt-Kurgarten; Baden-Württemberg;  Frei
1468;19490101;20250619;797;   48.4538;   8.4090; Freudenstadt; Baden-Württemberg;  Frei
1473;20060101;20190228;414;   49.1869;  11.3080; Freystadt-Michelbach; Bayern;  Frei
1481;19710101;19981231;928;   47.9216;   8.2547; Friedenweiler; Baden-Württemberg;
1488;19470101;19721231;523;   51.6884;  11.0394; Friedrichsbrunn; Sachsen-Anhalt;  Frei
1490;19470101;20250619;394;   47.6454;   9.4795; Friedrichshafen; Baden-Württemberg;  Frei
1492;19580101;20031231;852;   47.7819;   7.7348; Malsburg-Marzell-Friedrichsheim; Baden-Württemberg;  Frei
1493;19920701;19951231;793;   50.4788;  11.0159; Friedrichshöhe; Thüringen;
1503;19470201;20250619;6;   53.0643;   7.9020; Friesoythe-Altenoythe; Niedersachsen;  Frei
1504;20000701;20250619;172;   51.1190;   9.2799; Fritzlar/Eder; Hessen;  Frei
1505;19750101;20071031;222;   51.1333;   9.2833; Fritzlar-Kasseler Warte; Hessen;  Frei
1513;19470101;19621130;653;   50.6588;   8.1027; Fuchskauten; Rheinland-Pfalz;  Frei
1515;19690101;20030731;519;   48.2000;  11.2667; Fürstenfeldbruck; Bayern;  Frei
1522;19470601;19550331;313;   49.4811;  10.9640; Fürth/Bayern (A); Bayern;  Frei
1526;18850101;20250619;245;   50.5668;   9.6532; Fulda-Horas; Hessen;  Frei
1544;19360101;20250619;47;   52.5129;  11.3942; Gardelegen; Sachsen-Anhalt;  Frei
1550;19360101;20250619;719;   47.4830;  11.0621; Garmisch-Partenkirchen; Bayern;  Frei
1552;19951101;19960430;13;   53.2066;  14.3817; Gartz/Oder; Brandenburg;  Frei
1568;19580501;19821231;721;   50.6605;  10.7565; Gehlberg-Schmücker Graben; Thüringen;  Frei
1572;19821201;20250619;80;   50.9593;   6.0392; Geilenkirchen-Neutevern; Nordrhein-Westfalen;  Frei
1580;18840701;20250619;111;   49.9859;   7.9548; Geisenheim; Hessen;  Frei
1583;19470101;19701231;823;   50.7719;  13.7732; Geisingberg; Sachsen;  Frei
1584;20090601;20241031;673;   47.9242;   8.6474; Geisingen; Baden-Württemberg;  Frei
1586;19610701;19680430;610;   47.8774;  12.6279; Traunstein-Geißing; Bayern;  Frei
1587;19980101;20250619;536;   48.9481;  11.4289; Gelbelsee; Bayern;  Frei
1590;19631001;20250619;37;   51.4942;   6.2463; Geldern-Walbeck; Nordrhein-Westfalen;  Frei
1593;19350101;19740430;190;   50.2027;   9.1989; Gelnhausen; Hessen;  Frei
1602;19700101;20250619;177;   48.4330;   7.9930; Ohlsbach; Baden-Württemberg;  Frei
1605;19530101;20250619;35;   52.3875;  12.1602; Genthin; Sachsen-Anhalt;  Frei
1612;19520101;20250619;311;   50.8812;  12.1289; Gera-Leumnitz; Thüringen;  Frei
1617;19480601;20071231;210;   51.7259;  11.1317; Gernrode; Sachsen-Anhalt;  Frei
1619;19560101;20051231;90;   49.7622;   8.4887; Gernsheim; Hessen;  Frei
1621;19490101;19631231;553;   50.2777;   9.9144; Geroda-Platz; Bayern;  Frei
1623;19960301;20021130;530;   50.4477;   9.9174; Gersfeld; Hessen;  Frei
1638;19490101;19840430;158;   50.5910;   8.6551; Gießen (Lahntal); Hessen;  Frei
1639;19390101;20250619;203;   50.6017;   8.6439; Gießen/Wettenberg; Hessen;  Frei
1645;19490101;20250619;327;   50.9656;   9.0500; Gilserberg-Moischeid; Hessen;  Frei
1666;19710101;20250619;12;   54.8273;   9.5058; Glücksburg-Meierwik; Schleswig-Holstein;  Frei
1667;19480101;20061231;1;   53.7970;   9.4295; Glückstadt; Schleswig-Holstein;  Frei
1672;19740101;19780630;19;   51.6833;   6.1667; Goch; Nordrhein-Westfalen;
1684;18600101;20250619;239;   51.1621;  14.9506; Görlitz; Sachsen;  Frei
1689;19360101;20040630;441;   49.7656;  11.3062; Gößweinstein; Bayern;  Frei
1691;18580101;20250619;167;   51.5002;   9.9507; Göttingen; Niedersachsen;  Frei
1694;19470101;20250619;59;   53.6058;  12.1034; Goldberg; Mecklenburg-Vorpommern;  Frei
1709;19520101;19901231;360;   50.8496;  13.9392; Gottleuba, Bad; Sachsen;  Frei
1721;19910101;20250619;506;   49.6640;  11.2239; Gräfenberg-Kasberg; Bayern;  Frei
1735;19951201;20250619;628;   48.7894;  13.6290; Grainet-Rehberg; Bayern;  Frei
1736;19510101;20250619;26;   53.5731;  10.6797; Grambek; Schleswig-Holstein;  Frei
1748;19360101;20050331;608;   50.4788;   9.2620; Grebenhain-Herchenhain; Hessen;  Frei
1757;18980301;20250619;2;   54.0967;  13.4056; Greifswald; Mecklenburg-Vorpommern;  Frei
1758;19470101;19771231;2;   54.1000;  13.4500; Greifswald-Wieck; Mecklenburg-Vorpommern;  Frei
1759;19470801;20250619;11;   54.2437;  13.9104; Greifswalder Oie; Mecklenburg-Vorpommern;  Frei
1762;18970101;20061231;270;   50.6249;  12.1777; Greiz-Dölau; Thüringen;  Frei
1766;19820101;20250619;48;   52.1344;   7.6969; Münster/Osnabrück; Nordrhein-Westfalen;  Frei
1792;20200814;20250619;27;   52.7553;   7.4815; Groß Berßen; Niedersachsen;  Frei
1803;19490701;20250619;35;   54.0714;  12.3238; Groß Lüsewitz; Mecklenburg-Vorpommern;  Frei
1818;19460701;19711231;40;   52.3667;  13.3167; Großbeeren; Brandenburg;  Frei
1831;19830901;20040827;1449;   49.1129;  13.1365; Großer Arber (Ost); Bayern;  Frei
1832;19821101;20250619;1436;   49.1129;  13.1338; Großer Arber; Bayern;  Frei
1833;19470101;19821031;1307;   49.0851;  13.2801; Grosser Falkenstein; Bayern;  Frei
1834;19510101;19780630;913;   50.8519;  10.4665; Grosser Inselsberg; Thüringen;  Frei
1844;19590101;19811231;517;   47.9411;  11.9004; Feldkirchen-Westerham-Lenzmühle; Bayern;  Frei
1849;19490101;19601231;408;   48.8126;  11.5728; Großmehring-Theißing; Bayern;  Frei
1857;19480901;19571231;195;   51.4934;  10.6918; Großwechsungen; Thüringen;  Frei
1863;19950301;20250619;258;   50.2667;   9.1854; Gründau-Breitenborn; Hessen;  Frei
1869;19730101;20250619;56;   53.3154;  13.9339; Grünow; Brandenburg;  Frei
1873;19570501;19981231;300;   51.7956;  10.2380; Grund, Bad; Niedersachsen;  Frei
1874;19800401;19921124;320;   51.8000;  10.2167; Grund, Bad (Erzbergwerk); Niedersachsen;
1875;19510101;20021231;492;   48.9354;   9.7364; Gschwend, Kr. Ostalb; Baden-Württemberg;  Frei
1886;20091126;20250619;444;   48.4878;  10.2608; Günzburg; Bayern;  Frei
1890;19360101;19770630;30;   53.7667;  12.2167; Güstrow-Schabernack; Mecklenburg-Vorpommern;  Frei
1891;18880101;20020331;73;   51.8770;   8.3577; Rheda-Wiedenbrück-Lintel; Nordrhein-Westfalen;  Frei
1892;19750601;20131027;72;   51.9298;   8.3005; Gütersloh (Flugplatz); Nordrhein-Westfalen;  Frei
1902;19841101;20001231;413;   49.1273;  10.7448; Gunzenhausen/Altmühlsee; Bayern;
1920;19780601;20071231;100;   51.4129;   7.4895; Hagen-Fley; Nordrhein-Westfalen;  Frei
1922;19790101;19860228;111;   51.3598;   7.4717; Hagen (Stadtsparkasse); Nordrhein-Westfalen;
1929;19470101;20010731;567;   51.8597;  10.3368; Hahnenklee; Niedersachsen;  Frei
1957;19510101;20150323;93;   51.5138;  11.9499; Halle-Kröllwitz; Sachsen-Anhalt;  Frei
1960;18510101;19751231;102;   51.4831;  11.9671; Halle (Stadt); Sachsen-Anhalt;  Frei
1963;19690101;20250619;4;   54.5742;   8.5133; Hallig Hooge; Schleswig-Holstein;  Frei
1964;19520101;20250619;328;   49.9445;   6.3821; Olsdorf; Rheinland-Pfalz;  Frei
1972;19120101;19620930;35;   53.4793;  10.2415; Hamburg-Bergedorf; Hamburg;  Frei
1973;19470101;19541231;14;   53.5598;   9.9874; Hamburg-Botanischer Garten; Hamburg;  Frei
1975;19360101;20250619;11;   53.6332;   9.9881; Hamburg-Fuhlsbüttel; Hamburg;  Frei
1979;19510101;20061231;2;   53.4213;  10.1462; Hamburg-Kirchwerder; Hamburg;  Frei
1981;19620501;20250619;4;   53.4776;   9.8957; Hamburg-Neuwiedenthal; Hamburg;  Frei
1986;19780601;19880430;1;   53.4699;  10.1804; Hamburg-Reitbrook; Hamburg;  Frei
1987;19560101;20000229;47;   53.5467;   9.9662; Hamburg-Sankt Pauli; Hamburg;  Frei
1990;19510101;20061231;18;   53.5853;  10.1293; Hamburg-Wandsbek; Hamburg;  Frei
1993;19400101;20250619;68;   52.0848;   9.3896; Hameln; Niedersachsen;  Frei
2000;19950601;19960930;106;   50.1205;   8.9243; Hanau; Hessen;  Frei
2005;19610101;19941231;108;   52.7199;  10.5984; Hankensbüttel; Niedersachsen;  Frei
2014;19360101;20250619;55;   52.4644;   9.6779; Hannover; Niedersachsen;  Frei
2023;19980101;20250619;501;   48.7918;  10.7062; Harburg; Bayern;  Frei
2039;19360101;20250619;203;   51.9002;  10.5699; Harzburg, Bad; Niedersachsen;  Frei
2044;19450501;20250619;404;   51.6520;  11.1366; Harzgerode; Sachsen-Anhalt;  Frei
2048;19510101;19591231;3;   53.6342;   9.6038; Haseldorf; Schleswig-Holstein;  Frei
2053;19630101;19751231;461;   51.6868;  10.8631; Hasselfelde; Sachsen-Anhalt;  Frei
2055;19871113;20141228;292;   50.0493;  10.4947; Haßfurt; Bayern;  Frei
2069;19360101;19750531;648;   48.8629;  13.0670; Hausstein; Bayern;  Frei
2074;19470101;20250619;518;   48.3752;   8.9800; Hechingen; Baden-Württemberg;  Frei
2078;19370101;20020630;10;   54.2181;   9.0853; Weddingstedt; Schleswig-Holstein;  Frei
2080;19350101;20120912;110;   49.4206;   8.6676; Heidelberg; Baden-Württemberg;  Frei
2081;19360101;19601231;561;   49.3981;   8.7251; Königstuhl; Baden-Württemberg;  Frei
2083;19490101;19581231;110;   49.4192;   8.6051; Heidelberg-Grenzhof; Baden-Württemberg;  Frei
2088;19470101;20050430;522;   48.6849;  10.1420; Heidenheim/Brenz; Baden-Württemberg;  Frei
2092;19520201;19901231;496;   50.1691;   7.9949; Heidenrod-Mappershain; Hessen;  Frei
2093;19690101;19820930;30;   53.8562;   9.8227; Heidmoor; Schleswig-Holstein;  Frei
2095;19470701;20031031;167;   49.1448;   9.2333; Heilbronn; Baden-Württemberg;  Frei
2100;20181201;20191117;4;   54.1860;   7.9119; Helgoland-Düne; Schleswig-Holstein;  Frei
2110;19630101;20241130;57;   51.0411;   6.1042; Heinsberg-Schleiden; Nordrhein-Westfalen;  Frei
2115;19520501;20250619;4;   54.1750;   7.8920; Helgoland; Schleswig-Holstein;  Frei
2120;19470301;20061231;140;   52.2164;  11.0219; Helmstedt; Niedersachsen;  Frei
2122;19700101;20020531;2;   53.9701;   9.0095; Helse, Kr. Dithmarschen; Schleswig-Holstein;  Frei
2147;19360101;20071231;77;   52.1264;   8.6865; Herford; Nordrhein-Westfalen;  Frei
2151;19470101;19910831;215;   51.0048;  10.1705; Herleshausen; Hessen;  Frei
2158;19510101;20090101;350;   48.8042;   8.4430; Herrenalb, Bad; Baden-Württemberg;  Frei
2159;19780401;19850331;434;   48.5915;   8.8541; Herrenberg; Baden-Württemberg;  Frei
2160;19490101;20001231;360;   50.8444;  10.6904; Herrenhof; Thüringen;  Frei
2166;19510101;19910502;344;   51.0167;  14.7500; Herrnhut; Sachsen;  Frei
2167;19480101;20120331;302;   49.7672;   7.3356; Niederwörresbach; Rheinland-Pfalz;  Frei
2171;19490101;20250619;272;   50.8520;   9.7377; Hersfeld, Bad; Hessen;  Frei
2173;19760101;20071231;60;   51.5890;   7.1548; Herten; Nordrhein-Westfalen;  Frei
2174;19911001;20250619;236;   51.6255;  10.3695; Herzberg; Niedersachsen;  Frei
2201;19310414;20250619;1;   54.5750;  13.1044; Hiddensee-Vitte; Mecklenburg-Vorpommern;  Frei
2206;19530301;20080229;117;   52.1408;   9.8838; Hildesheim; Niedersachsen;  Frei
2207;19740301;19781231;91;   52.1833;   9.9500; Hildesheim (Flugplatz); Niedersachsen;  Frei
2211;19370101;20250619;295;   50.7370;   7.6525; Hilgenroth; Rheinland-Pfalz;  Frei
2221;19800101;19991031;1053;   47.5408;  10.4371; Hindelang-Unterjoch; Bayern;
2223;19600101;20011231;300;   50.3674;  10.5687; Hindfeld; Thüringen;  Frei
2225;19220101;19840930;385;   50.9167;  14.3667; Hinterhermsdorf; Sachsen;  Frei
2226;19600401;20020930;668;   50.4707;  10.9106; Eisfeld-Waffenrod-Hinterrod; Thüringen;  Frei
2228;19460101;20050331;883;   47.8983;   8.1055; Hinterzarten; Baden-Württemberg;  Frei
2244;19460101;20050901;1008;   47.7327;   8.1627; Höchenschwand; Baden-Württemberg;  Frei
2250;19410101;20060731;403;   49.1279;  12.8645; Höllenstein (Kraftwerk); Bayern;  Frei
2252;19470101;20250619;271;   50.8992;  14.7456; Bertsdorf-Hörnitz; Sachsen;  Frei
2253;19831001;19960731;10;   54.7667;   8.2833; Hörnum/Sylt; Schleswig-Holstein;  Frei
2260;19490101;20061231;474;   50.3230;  11.9077; Hof (Stadt); Bayern;  Frei
2261;19470101;20250619;565;   50.3123;  11.8760; Hof; Bayern;  Frei
2264;19480101;20021130;242;   51.5340;   9.4789; Hofgeismar-Beberbeck; Hessen;  Frei
2268;19490101;20061231;265;   50.1351;  10.5156; Hofheim; Bayern;  Frei
2289;19530701;19661231;28;   52.6667;  12.3333; Hohennauen; Brandenburg;  Frei
2290;17810101;20250619;977;   47.8009;  11.0108; Hohenpeißenberg; Bayern;  Frei
2297;19720601;19951130;80;   54.1195;   9.7127; Hohenwestedt; Schleswig-Holstein;  Frei
2302;19460901;19921231;317;   50.9632;  11.4847; Hohlstedt-Kötschau; Thüringen;  Frei
2303;19690101;20250619;10;   54.3162;   9.5385; Hohn; Schleswig-Holstein;  Frei
2306;19771101;20250619;8;   54.3194;  10.6732; Hohwacht; Schleswig-Holstein;  Frei
2315;20000601;20250619;78;   51.7657;  13.1666; Holzdorf-Bernsdorf; Brandenburg;  Frei
2318;19980801;20000131;397;   50.2182;   7.9133; Holzhausen a.d. Haide; Rheinland-Pfalz;  Frei
2319;19821201;20250619;685;   47.8823;  11.6961; Holzkirchen; Bayern;  Frei
2323;19510101;20250619;110;   51.8529;   9.4953; Bevern, Kr. Holzminden; Niedersachsen;  Frei
2324;19750601;20080930;440;   51.7659;   9.5447; Holzminden-Silberborn; Niedersachsen;  Frei
2327;19510101;20000630;250;   50.7316;   9.0032; Homberg/Ohm; Hessen;  Frei
2331;19700101;20021231;235;   49.3278;   7.3533; Homburg/Saar; Saarland;  Frei
2338;19740601;20051223;39;   52.3333;   7.5500; Hopsten (Flugplatz); Nordrhein-Westfalen;  Frei
2344;19430101;19640331;582;   50.1511;  11.6980; Horlachen; Bayern;  Frei
2349;19530101;20250619;1138;   48.6136;   8.2033; Hornisgrinde; Baden-Württemberg;  Frei
2352;19570101;19710831;712;   47.6227;   8.0177; Hottingen; Baden-Württemberg;
2354;19470201;19591231;118;   51.4379;  14.2426; Hoyerswerda Kr. Bautzen; Sachsen;  Frei
2360;19360101;19780430;438;   48.6018;  11.6769; Hüll; Bayern;  Frei
2362;19821001;20250619;331;   50.5651;   7.4843; Hümmerich; Rheinland-Pfalz;  Frei
2374;18910101;19740630;3;   54.4752;   9.0564; Husum; Schleswig-Holstein;  Frei
2377;19810101;20250619;362;   47.7001;   7.5895; Kandern-Gupf; Baden-Württemberg;  Frei
2385;19740401;20250619;376;   49.6927;   7.3263; Idar-Oberstein; Rheinland-Pfalz;  Frei
2388;19900601;20031231;193;   48.0419;   7.6322; Ihringen; Baden-Württemberg;  Frei
2393;19230701;19831231;498;   50.6805;  10.9073; Ilmenau; Thüringen;  Frei
2396;19470101;19680731;260;   51.8667;  10.6833; Ilsenburg; Sachsen-Anhalt;  Frei
2406;19800701;20021130;209;   49.2967;   9.6520; Ingelfingen; Baden-Württemberg;  Frei
2410;19740101;20250619;364;   48.7111;  11.5363; Ingolstadt-Manching; Bayern;  Frei
2417;19590101;19771231;621;   48.1644;  12.0307; Mittbach; Bayern;  Frei
2422;19380101;19780630;230;   51.3768;   7.7644; Iserlohn-Westig; Nordrhein-Westfalen;  Frei
2423;19470101;20050701;712;   47.6894;  10.0416; Isny; Baden-Württemberg;  Frei
2429;19880301;20250619;20;   53.9897;   9.5697; Itzehoe; Schleswig-Holstein;  Frei
2436;19950101;20061231;55;   52.0547;  13.2344; Jänickendorf; Brandenburg;
2437;19710101;20250619;21;   54.4570;   9.5203; Schleswig-Jagel; Schleswig-Holstein;  Frei
2444;18210101;20250619;155;   50.9251;  11.5830; Jena (Sternwarte); Thüringen;  Frei
2451;19540101;20010831;77;   51.7954;  12.9583; Jessen/Elster; Sachsen-Anhalt;  Frei
2456;19310101;20050826;7;   53.5322;   7.8806; Jever; Niedersachsen;  Frei
2464;19510101;19901031;1;   53.5316;   9.6752; Jork; Niedersachsen;  Frei
2465;19810501;19901231;0;   53.5083;   9.7376; Jork-Moorende; Niedersachsen;  Frei
2474;19760101;20081231;91;   50.9104;   6.4093; Jülich (Forsch.-Anlage); Nordrhein-Westfalen;  Frei
2475;19480701;19831031;75;   51.9999;  13.1010; Jüterbog; Brandenburg;  Frei
2477;19700401;20081231;728;   47.5938;   7.9597; Jungholz (Kühmoos); Baden-Württemberg;
2480;19470101;20250619;108;   50.0643;   8.9930; Kahl/Main; Bayern;  Frei
2482;19781201;19800430;741;   51.1806;   8.4900; Kahler Asten (A); Nordrhein-Westfalen;  Frei
2483;19261101;20250619;839;   51.1803;   8.4891; Kahler Asten; Nordrhein-Westfalen;  Frei
2485;20110501;20250619;489;   48.9170;   9.6871; Kaisersbach-Cronhütte; Baden-Württemberg;  Frei
2486;19010101;20250619;271;   49.4262;   7.7557; Kaiserslautern; Rheinland-Pfalz;  Frei
2488;19460101;20020930;516;   48.7701;  10.7876; Kaisheim-Neuhof; Bayern;  Frei
2493;19800101;19940531;2;   54.4333;  10.3667; Kalifornien; Schleswig-Holstein;
2494;19930101;20130930;31;   51.7329;   6.2688; Kalkar; Nordrhein-Westfalen;  Frei
2497;19470101;20250619;505;   50.5014;   6.5264; Kall-Sistig; Nordrhein-Westfalen;  Frei
2502;19460615;19761231;447;   51.3180;  10.1348; Heiligenstadt, Heilbad-Kalteneber; Thüringen;  Frei
2503;19460501;20030505;487;   50.6266;  10.1455; Kaltennordheim; Thüringen;  Frei
2506;19470101;19630831;270;   51.2667;  14.0833; Kamenz; Sachsen;  Frei
2521;19500101;19940331;376;   48.6725;  11.3092; Karlshuld; Bayern;  Frei
2522;18760101;20081031;112;   49.0382;   8.3641; Karlsruhe; Baden-Württemberg;  Frei
2532;18800101;20131031;231;   51.2963;   9.4424; Kassel; Hessen;  Frei
2533;19460701;19770630;198;   51.3340;   9.4506; Kassel-Harleshausen; Hessen;  Frei
2536;19830901;19921231;283;   51.3173;   9.4145; Kassel-Wilhelmshöhe (A); Hessen;
2542;19700501;20160331;716;   47.8652;  10.6007; Kaufbeuren; Bayern;  Frei
2543;19680101;20081231;585;   48.0916;  10.8609; Kaufering; Bayern;  Frei
2546;19881001;20031231;140;   48.5576;   7.8800; Kehl-Odelshofen; Baden-Württemberg;  Frei
2559;19520101;20250619;705;   47.7233;  10.3348; Kempten; Bayern;  Frei
2564;19740101;20250619;28;   54.3776;  10.1424; Kiel-Holtenau; Schleswig-Holstein;  Frei
2565;19400101;19881015;17;   54.3378;  10.0929; Kiel-Kronshagen; Schleswig-Holstein;  Frei
2573;19870610;20250619;470;   47.9588;  12.7717; Waging am See-Schnöbling; Bayern;  Frei
2575;20070522;20250619;432;   49.1804;   9.9800; Kirchberg/Jagst-Herboldshausen; Baden-Württemberg;  Frei
2578;18650101;20250619;14;   53.9995;  11.4341; Kirchdorf/Poel; Mecklenburg-Vorpommern;  Frei
2597;19460101;20250619;282;   50.2240;  10.0792; Kissingen, Bad; Bayern;  Frei
2600;19821101;20250619;193;   49.7363;  10.1781; Kitzingen; Bayern;  Frei
2601;19360101;20250619;822;   50.2218;   8.4469; Kleiner Feldberg/Taunus; Hessen;  Frei
2609;19740901;19810331;40;   53.9587;  10.3293; Klein Rönnau; Schleswig-Holstein;  Frei
2618;19580101;20250619;732;   50.8458;  10.4803; Kleiner Inselsberg; Thüringen;  Frei
2621;19560101;19691231;42;   52.4045;  13.2134; Kleinmachnow; Brandenburg;  Frei
2627;19960701;20250619;128;   51.5554;  13.8845; Schipkau-Klettwitz; Brandenburg;  Frei
2629;19041001;20250619;46;   51.7612;   6.0954; Kleve; Nordrhein-Westfalen;  Frei
2638;19470101;20250619;974;   48.1054;   8.7548; Klippeneck; Baden-Württemberg;  Frei
2641;19941001;20250619;90;   51.5185;  12.9065; Klitzschen bei Torgau; Sachsen;  Frei
2649;19371101;19450131;310;   50.9138;  11.8616; Klosterlausnitz, Bad; Thüringen;  Frei
2654;19490101;19831031;200;   49.0265;   8.7554; Knittlingen; Baden-Württemberg;  Frei
2656;19700701;19891231;96;   50.3519;   7.5906; Koblenz; Rheinland-Pfalz;  Frei
2657;19510101;20080131;85;   50.3369;   7.5992; Koblenz-Horchheim; Rheinland-Pfalz;  Frei
2664;19460301;19821231;143;   51.1906;  11.2436; Kölleda; Thüringen;  Frei
2665;19360101;19841231;45;   50.9615;   6.9712; Köln-Botanischer Garten; Nordrhein-Westfalen;  Frei
2667;19570701;20250619;91;   50.8645;   7.1575; Köln/Bonn; Nordrhein-Westfalen;  Frei
2680;19510101;20250619;289;   50.2840;  10.4456; Königshofen, Bad; Bayern;  Frei
2689;19500101;19601231;40;   53.2279;   9.6527; Königsmoor; Niedersachsen;  Frei
2691;19940401;20081231;378;   48.6707;  11.2173; Königsmoos-Untermaxfeld; Bayern;  Frei
2693;19420101;20031231;380;   50.1855;   8.4698; Königstein/Taunus; Hessen;  Frei
2698;19580601;19870831;90;   51.6723;  11.7791; Könnern; Sachsen-Anhalt;  Frei
2700;19610101;20250619;416;   48.8302;  11.4872; Kösching; Bayern;  Frei
2701;19450701;20070331;136;   51.1329;  11.7252; Kösen, Bad; Sachsen-Anhalt;  Frei
2703;19980101;20001010;496;   51.8550;   9.3239; Köterberg; Nordrhein-Westfalen;  Frei
2704;19550601;20250619;76;   51.7511;  12.0094; Köthen (Anhalt); Sachsen-Anhalt;  Frei
2708;19910801;20250619;742;   47.6652;  11.0805; Kohlgrub, Bad (Rosshof); Bayern;  Frei
2712;19590701;20250619;428;   47.6952;   9.1307; Konstanz; Baden-Württemberg;  Frei
2713;19470101;19741231;398;   47.6600;   9.1649; Konstanz (Stadtgärtnerei); Baden-Württemberg;  Frei
2717;19890601;20051231;395;   51.2662;   8.8309; Korbach-Lengefeld; Hessen;  Frei
2738;19710201;19980201;776;   47.6448;  11.7438; Kreuth; Bayern;  Frei
2750;19490101;20250619;310;   50.2524;  11.3209; Kronach; Bayern;  Frei
2757;19610101;19831231;238;   47.9077;   7.7020; Krozingen, Bad; Baden-Württemberg;
2758;19800701;19900630;202;   47.9585;   7.6578; Krozingen, Bad-Hausen; Baden-Württemberg;
2760;19280601;19891231;45;   52.2880;  12.0707; Krüssau; Sachsen-Anhalt;  Frei
2761;19510101;19901031;520;   48.2510;  10.4163; Krumbach-Edenhausen; Bayern;  Frei
2770;19730701;19740831;35;   53.9015;  10.2359; Kükels; Schleswig-Holstein;  Frei
2773;19740101;20250619;416;   49.4283;  11.9016; Kümmersbruck; Bayern;  Frei
2775;19460101;19800630;225;   49.2795;   9.6925; Künzelsau; Baden-Württemberg;  Frei
2780;19600101;19820531;330;   50.1003;  11.4494; Kulmbach; Bayern;  Frei
2783;19660901;19920831;436;   48.5126;  12.1513; Kumhausen; Bayern;  Frei
2790;19700101;19810831;296;   49.5592;   7.4134; Kusel-Fünfbirken; Rheinland-Pfalz;  Frei
